Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
19.31,22.3,6,0.0,1.0,1.0,0.0,2.0,0.0
15.1,13.2,5,2.0,1.0,0.0,1.0,1.0,2.0
30.4,17.6,7,0.0,0.0,0.0,0.0,0.0,4.0
20.76,22.6,4,2.0,0.0,0.0,1.0,2.0,1.0
5.04,21.0,5,0.0,1.0,1.0,0.0,2.0,4.0
10.4,18.1,4,0.0,1.0,1.0,0.0,1.0,3.0
33.35,18.9,5,1.0,2.0,1.0,0.0,1.0,2.0
31.02,17.6,5,0.0,2.0,1.0,1.0,1.0,0.0
5.11,14.5,4,0.0,2.0,0.0,0.0,1.0,2.0
13.1,18.5,7,1.0,1.0,1.0,0.0,1.0,3.0
13.47,20.3,7,2.0,1.0,1.0,0.0,1.0,3.0
31.55,23.1,6,2.0,1.0,0.0,0.0,0.0,3.0
4.81,19.5,5,0.0,2.0,0.0,1.0,2.0,3.0
8.27,21.4,6,2.0,0.0,0.0,0.0,0.0,1.0
36.8,12.4,6,0.0,1.0,1.0,1.0,0.0,0.0
11.32,16.9,4,1.0,0.0,0.0,1.0,1.0,3.0
30.76,10.1,4,1.0,0.0,0.0,1.0,2.0,3.0
13.77,13.7,4,0.0,0.0,1.0,1.0,0.0,4.0
8.08,20.9,5,1.0,2.0,1.0,0.0,1.0,0.0
13.97,24.9,4,1.0,0.0,0.0,1.0,1.0,2.0
33.61,11.5,4,0.0,1.0,1.0,1.0,2.0,0.0
39.08,16.0,5,0.0,2.0,0.0,1.0,0.0,0.0
38.04,22.0,5,1.0,1.0,0.0,1.0,0.0,0.0
20.28,13.1,7,2.0,1.0,1.0,0.0,0.0,3.0
31.39,18.3,4,2.0,2.0,0.0,0.0,1.0,3.0
12.4,21.0,4,0.0,1.0,1.0,1.0,2.0,1.0
16.02,19.2,4,0.0,1.0,1.0,1.0,2.0,2.0
40.75,12.8,7,2.0,2.0,1.0,1.0,0.0,4.0
4.53,15.3,4,1.0,1.0,0.0,0.0,1.0,0.0
7.51,21.8,7,2.0,0.0,1.0,0.0,0.0,2.0
12.52,18.3,6,2.0,1.0,1.0,0.0,2.0,2.0
5.09,10.1,7,2.0,0.0,0.0,0.0,1.0,1.0
11.44,21.4,6,2.0,1.0,0.0,0.0,0.0,4.0
27.9,10.5,4,0.0,2.0,0.0,1.0,0.0,0.0
21.28,21.2,6,0.0,2.0,0.0,0.0,1.0,4.0
40.6,13.0,7,1.0,1.0,1.0,0.0,2.0,1.0
37.52,24.4,5,1.0,2.0,1.0,1.0,1.0,3.0
18.01,15.5,6,1.0,1.0,1.0,0.0,0.0,2.0
14.64,14.9,6,1.0,2.0,0.0,0.0,0.0,0.0
19.57,12.2,4,2.0,0.0,0.0,0.0,0.0,3.0
28.2,14.6,7,0.0,1.0,1.0,1.0,0.0,1.0
14.99,23.1,6,0.0,0.0,0.0,0.0,2.0,4.0
29.59,24.9,6,1.0,0.0,0.0,1.0,2.0,2.0
20.79,15.5,6,1.0,1.0,1.0,1.0,0.0,0.0
26.63,16.7,6,2.0,0.0,1.0,0.0,2.0,3.0
21.88,20.8,5,2.0,1.0,0.0,0.0,2.0,3.0
16.07,23.3,7,1.0,0.0,0.0,0.0,2.0,2.0
42.89,18.9,4,0.0,1.0,0.0,0.0,0.0,4.0
35.31,15.9,4,0.0,1.0,1.0,1.0,1.0,1.0
9.74,16.2,5,0.0,2.0,1.0,0.0,1.0,4.0
39.61,20.4,7,1.0,1.0,1.0,1.0,1.0,4.0
23.98,10.0,6,0.0,1.0,1.0,1.0,0.0,4.0
40.68,19.3,5,2.0,0.0,1.0,1.0,2.0,2.0
36.79,15.3,7,2.0,1.0,0.0,1.0,2.0,2.0
21.43,21.9,6,1.0,2.0,0.0,1.0,0.0,1.0
4.92,11.4,5,2.0,0.0,0.0,0.0,0.0,4.0
15.02,18.8,7,1.0,0.0,1.0,1.0,1.0,2.0
26.21,17.2,4,0.0,2.0,1.0,1.0,1.0,1.0
29.97,19.6,4,0.0,0.0,1.0,0.0,0.0,1.0
14.57,11.0,7,0.0,0.0,0.0,0.0,1.0,4.0
9.71,18.7,4,2.0,0.0,1.0,1.0,2.0,0.0
38.23,18.4,7,1.0,0.0,1.0,1.0,0.0,4.0
44.36,18.4,6,0.0,2.0,0.0,0.0,0.0,0.0
25.55,19.1,7,1.0,2.0,1.0,1.0,2.0,1.0
11.04,20.1,6,0.0,0.0,0.0,0.0,2.0,2.0
15.16,22.1,5,2.0,0.0,1.0,0.0,2.0,3.0
4.75,14.0,7,2.0,2.0,1.0,1.0,1.0,1.0
41.49,22.4,5,1.0,2.0,0.0,0.0,0.0,2.0
8.83,17.5,4,2.0,2.0,0.0,1.0,1.0,1.0
27.64,11.2,6,2.0,0.0,0.0,1.0,2.0,4.0
15.24,10.9,7,1.0,0.0,0.0,1.0,1.0,0.0
26.72,15.0,5,0.0,1.0,0.0,0.0,2.0,1.0
30.71,21.8,6,2.0,2.0,0.0,1.0,1.0,2.0
38.02,20.6,6,1.0,0.0,1.0,0.0,1.0,4.0
12.46,21.8,4,2.0,2.0,1.0,1.0,2.0,3.0
4.45,17.8,4,2.0,0.0,0.0,1.0,1.0,4.0
9.61,16.6,6,2.0,2.0,1.0,0.0,0.0,0.0
40.9,12.2,6,2.0,0.0,0.0,1.0,1.0,4.0
39.83,14.9,7,1.0,1.0,1.0,1.0,1.0,3.0
28.49,16.5,6,1.0,1.0,0.0,0.0,0.0,2.0
28.62,11.3,7,1.0,2.0,1.0,0.0,2.0,1.0
31.27,13.3,6,2.0,0.0,1.0,0.0,0.0,0.0
11.19,19.0,4,2.0,0.0,1.0,1.0,1.0,3.0
41.49,21.0,7,2.0,2.0,1.0,0.0,2.0,0.0
21.17,25.0,5,1.0,0.0,1.0,0.0,1.0,4.0
19.71,24.0,4,2.0,2.0,0.0,1.0,1.0,0.0
25.28,19.6,7,0.0,0.0,0.0,0.0,0.0,3.0
5.93,16.3,7,2.0,2.0,0.0,1.0,0.0,1.0
10.82,19.5,5,0.0,0.0,1.0,1.0,2.0,1.0
34.26,21.8,7,2.0,2.0,0.0,0.0,2.0,0.0
7.39,11.8,6,1.0,0.0,1.0,1.0,2.0,2.0
28.73,16.1,5,2.0,1.0,1.0,0.0,1.0,0.0
14.06,22.6,4,0.0,0.0,1.0,0.0,0.0,4.0
19.96,15.8,4,0.0,2.0,0.0,0.0,0.0,1.0
15.84,18.6,6,2.0,1.0,1.0,0.0,0.0,1.0
18.58,18.8,4,0.0,0.0,0.0,1.0,2.0,1.0
33.48,12.8,7,0.0,1.0,0.0,1.0,0.0,2.0
16.18,15.4,7,1.0,0.0,1.0,0.0,0.0,2.0
27.22,15.0,6,2.0,1.0,1.0,0.0,0.0,3.0
23.52,10.4,4,2.0,2.0,0.0,1.0,2.0,0.0
31.21,10.4,4,2.0,0.0,0.0,0.0,0.0,0.0
42.41,22.5,6,0.0,0.0,0.0,1.0,2.0,4.0
34.04,14.1,5,2.0,2.0,0.0,0.0,0.0,1.0
12.81,17.8,4,2.0,1.0,0.0,1.0,0.0,2.0
5.28,14.5,5,1.0,2.0,0.0,1.0,0.0,4.0
14.75,24.1,4,1.0,2.0,1.0,1.0,2.0,4.0
28.4,13.9,4,1.0,1.0,0.0,0.0,2.0,2.0
6.11,16.4,4,0.0,2.0,0.0,0.0,0.0,0.0
24.35,23.1,4,2.0,0.0,0.0,0.0,1.0,1.0
28.47,22.6,7,1.0,0.0,0.0,0.0,2.0,0.0
17.7,12.8,5,1.0,0.0,1.0,0.0,2.0,4.0
35.61,22.0,5,1.0,2.0,1.0,1.0,0.0,1.0
8.37,16.9,4,2.0,0.0,0.0,1.0,1.0,3.0
7.08,17.2,4,2.0,0.0,0.0,1.0,0.0,4.0
33.86,12.0,5,2.0,0.0,0.0,1.0,2.0,0.0
24.32,11.2,7,0.0,0.0,1.0,1.0,2.0,0.0
32.22,20.9,6,0.0,0.0,1.0,1.0,0.0,0.0
21.83,17.4,6,1.0,0.0,1.0,1.0,0.0,2.0
14.1,16.6,5,2.0,2.0,1.0,0.0,1.0,4.0
37.58,20.9,4,1.0,0.0,1.0,1.0,1.0,1.0
36.78,21.5,4,2.0,0.0,1.0,0.0,2.0,0.0
32.48,12.4,7,2.0,1.0,0.0,1.0,1.0,0.0
15.16,19.2,6,2.0,2.0,1.0,1.0,1.0,2.0
28.2,12.0,7,0.0,2.0,1.0,0.0,2.0,1.0
18.8,21.3,6,0.0,2.0,0.0,1.0,2.0,4.0
7.75,19.9,5,2.0,2.0,1.0,0.0,2.0,3.0
41.61,24.3,6,1.0,0.0,0.0,1.0,2.0,2.0
9.61,11.0,7,2.0,0.0,1.0,0.0,0.0,4.0
42.96,10.9,7,2.0,1.0,0.0,1.0,2.0,3.0
22.29,14.2,7,1.0,1.0,0.0,0.0,2.0,0.0
11.59,13.9,5,2.0,2.0,0.0,0.0,2.0,0.0
26.22,13.7,6,1.0,1.0,0.0,1.0,1.0,1.0
39.79,23.6,6,0.0,1.0,0.0,1.0,2.0,3.0
34.02,13.7,7,0.0,2.0,1.0,0.0,0.0,0.0
37.07,14.1,6,1.0,2.0,1.0,1.0,0.0,0.0
31.01,21.4,4,0.0,1.0,0.0,0.0,2.0,1.0
32.38,16.7,4,0.0,0.0,0.0,1.0,0.0,4.0
38.82,21.7,4,1.0,1.0,0.0,0.0,1.0,0.0
14.24,11.0,6,0.0,1.0,1.0,1.0,2.0,2.0
24.07,17.3,5,2.0,0.0,0.0,0.0,0.0,2.0
13.07,10.5,5,2.0,0.0,0.0,1.0,0.0,4.0
44.49,10.9,5,1.0,2.0,0.0,0.0,2.0,3.0
42.71,23.6,5,0.0,2.0,0.0,0.0,0.0,1.0
5.62,12.1,4,2.0,1.0,1.0,1.0,2.0,2.0
32.93,18.0,4,2.0,0.0,0.0,1.0,0.0,2.0
41.94,16.2,7,0.0,2.0,0.0,0.0,1.0,4.0
11.4,15.2,6,0.0,1.0,1.0,0.0,0.0,3.0
27.29,23.5,6,2.0,0.0,0.0,0.0,0.0,3.0
41.54,10.3,5,2.0,1.0,0.0,0.0,2.0,4.0
5.39,20.0,4,1.0,2.0,1.0,1.0,0.0,2.0
32.59,24.5,5,1.0,2.0,1.0,0.0,2.0,1.0
16.19,18.4,7,2.0,0.0,1.0,0.0,1.0,2.0
41.9,24.1,6,1.0,1.0,0.0,0.0,2.0,3.0
43.81,10.8,6,2.0,0.0,0.0,1.0,2.0,2.0
42.71,16.3,5,2.0,2.0,1.0,0.0,0.0,1.0
23.44,13.9,7,1.0,2.0,1.0,1.0,1.0,0.0
39.34,21.0,6,1.0,1.0,1.0,1.0,2.0,2.0
38.63,24.7,7,0.0,1.0,0.0,1.0,0.0,4.0
17.08,13.8,7,0.0,1.0,0.0,1.0,0.0,0.0
37.99,19.8,5,0.0,0.0,1.0,1.0,2.0,4.0
5.52,13.0,4,2.0,1.0,0.0,1.0,0.0,4.0
28.45,18.5,5,1.0,1.0,1.0,1.0,2.0,4.0
13.43,17.0,4,2.0,2.0,0.0,0.0,2.0,2.0
8.94,24.6,7,1.0,2.0,0.0,0.0,2.0,3.0
7.16,19.1,4,2.0,1.0,0.0,1.0,1.0,0.0
32.55,15.2,7,0.0,1.0,0.0,0.0,2.0,1.0
17.93,11.7,6,0.0,2.0,1.0,0.0,0.0,3.0
33.72,12.3,6,0.0,1.0,0.0,1.0,1.0,2.0
6.68,13.4,6,2.0,0.0,0.0,0.0,0.0,4.0
16.93,13.8,5,1.0,0.0,1.0,1.0,1.0,1.0
26.12,22.8,5,1.0,0.0,0.0,0.0,1.0,0.0
36.42,18.4,7,0.0,1.0,1.0,1.0,1.0,3.0
17.07,17.9,6,0.0,2.0,1.0,1.0,1.0,3.0
29.66,11.7,5,0.0,1.0,0.0,0.0,0.0,1.0
40.33,22.9,6,0.0,1.0,0.0,0.0,2.0,2.0
29.25,20.8,5,1.0,2.0,1.0,1.0,0.0,0.0
13.55,11.0,4,2.0,2.0,1.0,1.0,2.0,1.0
5.0,20.6,4,2.0,2.0,1.0,1.0,0.0,4.0
39.67,18.2,6,2.0,0.0,0.0,0.0,1.0,0.0
4.87,11.2,7,2.0,1.0,1.0,0.0,1.0,3.0
39.86,16.9,5,0.0,2.0,1.0,0.0,2.0,1.0
25.69,17.3,5,0.0,1.0,1.0,0.0,2.0,3.0
42.5,12.5,4,0.0,0.0,0.0,1.0,0.0,3.0
36.75,24.2,4,2.0,0.0,1.0,1.0,2.0,3.0
44.92,22.7,7,0.0,2.0,0.0,1.0,0.0,2.0
18.38,20.0,7,0.0,2.0,0.0,1.0,2.0,3.0
35.45,16.9,7,1.0,1.0,1.0,0.0,2.0,4.0
20.48,16.2,6,1.0,2.0,0.0,1.0,2.0,4.0
23.67,19.8,4,0.0,1.0,1.0,1.0,1.0,0.0
29.73,18.2,6,1.0,2.0,0.0,0.0,1.0,3.0
39.82,10.9,4,1.0,1.0,0.0,0.0,0.0,3.0
44.35,17.7,4,0.0,1.0,1.0,1.0,2.0,1.0
35.5,22.1,5,0.0,1.0,1.0,0.0,0.0,2.0
21.13,16.9,4,0.0,1.0,1.0,1.0,2.0,0.0
21.28,10.8,4,0.0,0.0,0.0,0.0,1.0,3.0
34.24,21.8,6,2.0,1.0,0.0,0.0,1.0,1.0
13.79,13.0,4,2.0,2.0,1.0,1.0,2.0,2.0
8.53,13.9,6,0.0,0.0,1.0,0.0,2.0,0.0
18.54,12.5,7,1.0,0.0,0.0,1.0,1.0,0.0
15.78,15.0,4,0.0,1.0,0.0,0.0,1.0,3.0
16.15,21.4,4,0.0,0.0,0.0,0.0,0.0,0.0
13.58,17.8,6,1.0,1.0,1.0,0.0,1.0,1.0
5.73,13.1,7,2.0,2.0,0.0,0.0,2.0,0.0
4.73,23.2,5,0.0,1.0,1.0,0.0,0.0,4.0
44.5,23.2,7,0.0,0.0,0.0,1.0,2.0,1.0
21.54,23.1,6,2.0,2.0,0.0,0.0,0.0,2.0
19.76,13.6,7,2.0,1.0,1.0,1.0,2.0,2.0
31.87,16.8,6,1.0,2.0,1.0,0.0,1.0,3.0
12.95,24.8,6,2.0,2.0,1.0,1.0,2.0,3.0
42.95,21.6,5,2.0,0.0,0.0,0.0,0.0,4.0
36.24,10.4,4,2.0,2.0,0.0,1.0,2.0,2.0
7.67,11.0,6,1.0,0.0,0.0,1.0,0.0,2.0
21.12,17.0,6,2.0,2.0,1.0,0.0,2.0,2.0
40.04,23.6,5,2.0,1.0,0.0,0.0,1.0,2.0
42.73,18.1,6,1.0,2.0,1.0,0.0,1.0,0.0
23.16,17.5,4,2.0,1.0,1.0,1.0,2.0,1.0
29.15,11.6,5,2.0,1.0,1.0,1.0,2.0,1.0
10.85,19.9,4,1.0,2.0,0.0,0.0,2.0,4.0
44.64,22.3,4,0.0,1.0,0.0,0.0,0.0,0.0
13.5,15.7,5,1.0,2.0,1.0,1.0,2.0,2.0
42.65,21.6,6,2.0,2.0,0.0,1.0,2.0,2.0
30.64,24.5,4,2.0,1.0,1.0,0.0,0.0,3.0
28.92,13.1,4,2.0,1.0,1.0,1.0,1.0,3.0
25.02,17.8,4,1.0,0.0,0.0,0.0,2.0,4.0
13.46,14.3,4,2.0,1.0,1.0,0.0,2.0,2.0
11.24,21.9,5,2.0,0.0,1.0,0.0,1.0,4.0
13.04,18.7,5,1.0,1.0,0.0,1.0,1.0,0.0
11.64,19.5,7,0.0,2.0,1.0,1.0,0.0,1.0
35.96,22.0,7,0.0,1.0,1.0,1.0,2.0,2.0
18.36,15.9,4,2.0,2.0,1.0,1.0,2.0,0.0
6.37,23.7,6,1.0,2.0,1.0,0.0,0.0,2.0
43.73,18.0,4,2.0,2.0,1.0,1.0,1.0,3.0
40.24,12.4,6,1.0,0.0,1.0,0.0,0.0,4.0
42.04,20.4,4,1.0,1.0,1.0,0.0,1.0,3.0
44.79,21.9,7,0.0,2.0,0.0,0.0,0.0,1.0
11.13,14.8,7,0.0,2.0,0.0,1.0,1.0,3.0
20.25,22.9,6,1.0,0.0,1.0,0.0,0.0,2.0
35.09,23.6,4,2.0,1.0,1.0,0.0,1.0,3.0
32.54,14.2,6,0.0,1.0,0.0,1.0,1.0,2.0
10.31,24.8,7,2.0,0.0,0.0,0.0,1.0,1.0
37.45,12.1,4,0.0,0.0,0.0,1.0,1.0,3.0
13.2,13.0,4,0.0,1.0,0.0,1.0,1.0,4.0
13.18,12.8,6,2.0,0.0,0.0,1.0,2.0,4.0
26.02,23.4,5,0.0,1.0,1.0,0.0,1.0,4.0
28.31,19.8,6,0.0,1.0,0.0,1.0,2.0,3.0
27.78,12.3,7,2.0,2.0,0.0,1.0,1.0,3.0
7.75,16.6,7,0.0,2.0,0.0,1.0,2.0,3.0
39.98,19.2,7,0.0,1.0,1.0,1.0,2.0,2.0
14.89,11.3,7,0.0,1.0,1.0,0.0,0.0,1.0
9.31,23.2,7,2.0,1.0,1.0,1.0,1.0,4.0
40.44,22.1,5,1.0,1.0,1.0,0.0,0.0,2.0
43.18,17.6,4,2.0,1.0,1.0,1.0,0.0,4.0
39.35,24.5,6,1.0,1.0,1.0,0.0,1.0,2.0
37.19,16.3,6,0.0,0.0,0.0,1.0,0.0,3.0
30.86,24.8,7,1.0,1.0,1.0,0.0,1.0,4.0
26.59,20.0,6,2.0,0.0,1.0,1.0,0.0,3.0
7.57,19.5,7,2.0,0.0,0.0,0.0,1.0,4.0
20.75,12.5,5,0.0,1.0,1.0,0.0,1.0,0.0
19.28,23.2,5,1.0,1.0,0.0,0.0,1.0,2.0
14.65,16.4,4,0.0,0.0,0.0,1.0,2.0,0.0
33.66,12.4,5,0.0,0.0,1.0,0.0,0.0,2.0
24.33,10.2,5,2.0,1.0,0.0,0.0,2.0,1.0
7.32,18.4,4,1.0,1.0,0.0,0.0,0.0,4.0
13.03,17.9,6,1.0,0.0,0.0,0.0,0.0,1.0
32.01,20.8,7,1.0,0.0,0.0,1.0,0.0,1.0
7.12,23.4,7,1.0,0.0,1.0,0.0,2.0,2.0
38.9,11.2,6,0.0,2.0,0.0,0.0,0.0,0.0
24.3,21.0,4,0.0,0.0,1.0,0.0,2.0,3.0
23.7,12.8,6,2.0,2.0,0.0,1.0,1.0,2.0
28.29,22.9,5,0.0,1.0,0.0,0.0,0.0,3.0
37.81,22.3,4,0.0,1.0,0.0,0.0,0.0,1.0
18.26,18.1,4,2.0,0.0,1.0,0.0,1.0,3.0
31.8,20.7,4,2.0,1.0,1.0,0.0,1.0,0.0
27.2,14.7,7,2.0,1.0,1.0,1.0,0.0,2.0
14.95,17.1,6,0.0,1.0,0.0,0.0,1.0,0.0
40.02,22.3,4,0.0,1.0,0.0,0.0,2.0,0.0
36.69,16.9,4,2.0,2.0,0.0,1.0,2.0,2.0
31.0,15.4,4,2.0,2.0,0.0,1.0,0.0,0.0
38.87,17.4,6,2.0,0.0,1.0,1.0,2.0,4.0
39.56,22.4,7,0.0,0.0,0.0,0.0,2.0,4.0
33.04,15.0,5,0.0,0.0,1.0,1.0,0.0,4.0
38.32,12.6,7,1.0,1.0,0.0,0.0,1.0,3.0
32.6,20.7,4,0.0,1.0,1.0,1.0,0.0,0.0
31.89,22.4,7,0.0,2.0,1.0,0.0,2.0,2.0
29.36,11.5,7,0.0,2.0,0.0,1.0,0.0,2.0
34.86,13.6,5,2.0,0.0,0.0,0.0,0.0,3.0
10.5,12.1,6,0.0,2.0,1.0,1.0,2.0,2.0
40.12,15.2,6,2.0,2.0,0.0,0.0,2.0,4.0
39.75,16.8,7,1.0,2.0,0.0,0.0,0.0,0.0
5.2,21.2,7,1.0,2.0,1.0,0.0,2.0,2.0
37.86,19.8,6,2.0,2.0,1.0,0.0,2.0,2.0
9.28,19.3,6,2.0,0.0,1.0,0.0,2.0,1.0
17.74,15.3,5,2.0,0.0,1.0,0.0,2.0,1.0
34.48,22.6,4,0.0,2.0,0.0,0.0,2.0,1.0
10.59,17.1,7,1.0,0.0,1.0,0.0,2.0,0.0
37.54,24.7,6,2.0,1.0,1.0,1.0,1.0,4.0
38.12,19.5,7,0.0,2.0,1.0,0.0,0.0,4.0
24.81,11.9,7,1.0,1.0,0.0,0.0,2.0,4.0
4.26,20.1,6,0.0,0.0,1.0,1.0,0.0,0.0
15.77,14.9,5,1.0,0.0,0.0,0.0,1.0,0.0
29.29,20.3,7,0.0,1.0,1.0,1.0,2.0,1.0
44.23,11.0,5,1.0,0.0,1.0,0.0,0.0,2.0
29.9,12.6,6,1.0,2.0,0.0,1.0,2.0,3.0
14.65,22.8,4,0.0,1.0,1.0,1.0,2.0,3.0
29.99,13.4,4,2.0,2.0,1.0,0.0,2.0,2.0
26.14,22.6,7,1.0,1.0,0.0,1.0,2.0,1.0
35.97,14.2,6,2.0,0.0,1.0,0.0,2.0,2.0
8.39,19.6,5,0.0,1.0,1.0,0.0,2.0,2.0
35.2,20.4,7,2.0,1.0,1.0,0.0,2.0,3.0
26.19,17.7,6,2.0,2.0,1.0,0.0,1.0,1.0
43.48,14.6,6,2.0,0.0,0.0,1.0,1.0,0.0
18.02,13.2,5,2.0,2.0,1.0,0.0,2.0,3.0
29.94,10.5,7,2.0,0.0,0.0,1.0,2.0,0.0
42.21,14.6,6,1.0,2.0,1.0,1.0,1.0,1.0
8.2,19.8,6,1.0,1.0,0.0,0.0,1.0,2.0
42.43,24.1,6,1.0,2.0,1.0,0.0,1.0,4.0
32.2,23.1,5,0.0,0.0,0.0,0.0,2.0,4.0
6.78,21.5,7,2.0,0.0,1.0,0.0,0.0,1.0
16.34,21.8,7,1.0,1.0,0.0,1.0,0.0,4.0
33.04,20.0,7,0.0,0.0,0.0,0.0,0.0,0.0
6.76,13.9,7,1.0,2.0,1.0,1.0,0.0,4.0
27.87,23.6,4,1.0,1.0,0.0,0.0,2.0,1.0
18.18,20.1,4,2.0,0.0,1.0,0.0,0.0,1.0
29.46,18.4,7,0.0,0.0,1.0,0.0,1.0,0.0
5.88,11.7,5,2.0,2.0,1.0,0.0,1.0,4.0
39.73,16.7,4,2.0,2.0,1.0,1.0,0.0,4.0
43.91,16.9,6,1.0,1.0,1.0,1.0,1.0,2.0
43.72,23.0,4,2.0,0.0,0.0,0.0,2.0,3.0
34.74,18.2,6,0.0,2.0,1.0,1.0,0.0,1.0
9.33,15.7,7,2.0,1.0,1.0,1.0,0.0,2.0
35.09,24.7,4,2.0,0.0,1.0,0.0,2.0,1.0
5.01,11.7,5,2.0,0.0,1.0,0.0,1.0,2.0
4.91,16.3,4,1.0,1.0,1.0,1.0,2.0,3.0
17.27,10.6,4,0.0,1.0,1.0,1.0,2.0,2.0
24.03,21.1,4,1.0,2.0,0.0,1.0,1.0,1.0
35.59,23.8,7,1.0,0.0,0.0,1.0,2.0,4.0
32.02,14.2,5,1.0,0.0,1.0,0.0,1.0,1.0
22.28,22.9,4,1.0,0.0,0.0,0.0,1.0,0.0
15.22,14.4,5,1.0,1.0,1.0,1.0,2.0,0.0
44.88,23.7,7,0.0,2.0,1.0,0.0,1.0,0.0
21.47,21.3,6,2.0,0.0,1.0,1.0,2.0,0.0
22.51,22.1,4,1.0,1.0,1.0,1.0,1.0,3.0
10.71,10.3,5,1.0,0.0,1.0,0.0,0.0,4.0
36.59,24.4,5,0.0,2.0,0.0,1.0,1.0,4.0
32.44,20.9,7,0.0,0.0,0.0,1.0,1.0,1.0
13.05,14.6,4,2.0,2.0,0.0,0.0,2.0,2.0
7.38,22.4,6,0.0,2.0,0.0,0.0,1.0,1.0
31.9,14.2,5,2.0,0.0,1.0,1.0,0.0,1.0
30.83,23.1,4,1.0,0.0,0.0,1.0,0.0,1.0
15.2,11.7,6,1.0,2.0,1.0,0.0,1.0,1.0
42.99,20.6,5,2.0,1.0,0.0,1.0,1.0,4.0
10.19,18.1,5,0.0,2.0,0.0,1.0,0.0,2.0
21.73,11.4,6,2.0,0.0,0.0,0.0,2.0,1.0
42.69,13.6,6,0.0,0.0,0.0,0.0,0.0,4.0
21.21,10.2,7,1.0,1.0,1.0,0.0,0.0,1.0
30.18,17.0,4,0.0,2.0,0.0,0.0,1.0,0.0
20.3,14.5,4,2.0,2.0,0.0,0.0,1.0,1.0
15.24,19.0,7,2.0,2.0,1.0,0.0,0.0,1.0
44.34,14.5,5,1.0,0.0,1.0,1.0,2.0,3.0
20.78,14.5,6,0.0,2.0,0.0,1.0,0.0,0.0
40.66,21.1,6,0.0,1.0,1.0,0.0,0.0,2.0
13.43,10.7,6,0.0,0.0,1.0,0.0,2.0,1.0
12.74,23.5,5,1.0,0.0,1.0,1.0,0.0,2.0
5.28,22.8,6,0.0,2.0,0.0,1.0,0.0,0.0
30.72,20.0,6,2.0,1.0,1.0,1.0,1.0,1.0
19.11,18.9,7,0.0,0.0,0.0,0.0,2.0,3.0
