Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
39.27,15.8,6,2.0,1.0,1.0,1.0,1.0,1.0
30.93,14.8,4,0.0,1.0,0.0,1.0,2.0,1.0
32.8,15.4,5,0.0,0.0,1.0,0.0,0.0,1.0
11.44,21.4,6,2.0,1.0,0.0,0.0,0.0,4.0
43.02,24.3,5,2.0,0.0,0.0,1.0,0.0,0.0
14.1,16.6,5,2.0,2.0,1.0,0.0,1.0,4.0
5.93,16.3,7,2.0,2.0,0.0,1.0,0.0,1.0
17.92,11.7,6,1.0,2.0,0.0,1.0,1.0,3.0
35.76,24.7,4,0.0,0.0,0.0,1.0,0.0,3.0
31.87,16.8,6,1.0,2.0,1.0,0.0,1.0,3.0
7.65,10.7,6,2.0,2.0,0.0,1.0,2.0,1.0
8.37,19.4,7,0.0,1.0,0.0,0.0,0.0,0.0
37.52,14.7,4,1.0,1.0,0.0,0.0,2.0,2.0
10.0,17.0,5,0.0,1.0,0.0,0.0,2.0,1.0
7.5,11.8,7,0.0,1.0,1.0,1.0,0.0,0.0
10.54,20.7,5,1.0,0.0,1.0,1.0,2.0,0.0
42.21,14.6,6,1.0,2.0,1.0,1.0,1.0,1.0
18.25,20.6,5,0.0,0.0,0.0,1.0,1.0,2.0
6.96,11.8,5,2.0,1.0,0.0,0.0,0.0,4.0
20.78,14.5,6,0.0,2.0,0.0,1.0,0.0,0.0
30.28,10.2,7,2.0,1.0,1.0,1.0,2.0,0.0
16.93,13.8,5,1.0,0.0,1.0,1.0,1.0,1.0
32.2,23.1,5,0.0,0.0,0.0,0.0,2.0,4.0
34.04,14.1,5,2.0,2.0,0.0,0.0,0.0,1.0
37.52,24.4,5,1.0,2.0,1.0,1.0,1.0,3.0
31.27,13.3,6,2.0,0.0,1.0,0.0,0.0,0.0
32.44,20.9,7,0.0,0.0,0.0,1.0,1.0,1.0
21.47,21.3,6,2.0,0.0,1.0,1.0,2.0,0.0
42.43,24.1,6,1.0,2.0,1.0,0.0,1.0,4.0
21.13,16.9,4,0.0,1.0,1.0,1.0,2.0,0.0
16.43,21.7,4,1.0,2.0,1.0,0.0,1.0,2.0
24.81,11.9,7,1.0,1.0,0.0,0.0,2.0,4.0
25.88,16.6,4,0.0,0.0,1.0,0.0,0.0,0.0
19.57,24.7,7,1.0,0.0,1.0,1.0,0.0,2.0
23.92,22.1,4,2.0,1.0,0.0,0.0,2.0,1.0
34.45,24.1,7,2.0,0.0,0.0,0.0,0.0,1.0
21.56,13.6,4,0.0,0.0,0.0,0.0,0.0,0.0
9.31,23.2,7,2.0,1.0,1.0,1.0,1.0,4.0
37.58,20.9,4,1.0,0.0,1.0,1.0,1.0,1.0
26.19,14.4,4,0.0,1.0,1.0,0.0,0.0,2.0
32.5,24.6,4,2.0,1.0,1.0,0.0,1.0,2.0
37.87,17.5,7,1.0,2.0,1.0,0.0,2.0,3.0
36.79,15.3,7,2.0,1.0,0.0,1.0,2.0,2.0
5.28,22.8,6,0.0,2.0,0.0,1.0,0.0,0.0
12.24,11.3,5,2.0,2.0,1.0,1.0,2.0,4.0
5.64,10.2,6,1.0,2.0,0.0,0.0,0.0,2.0
16.93,13.8,5,1.0,0.0,1.0,1.0,1.0,1.0
21.37,14.4,7,1.0,2.0,1.0,0.0,0.0,4.0
30.97,18.5,4,0.0,1.0,0.0,1.0,2.0,0.0
14.57,11.0,7,0.0,0.0,0.0,0.0,1.0,4.0
13.97,24.9,4,1.0,0.0,0.0,1.0,1.0,2.0
26.14,10.9,4,0.0,1.0,1.0,0.0,1.0,2.0
43.83,19.8,5,2.0,0.0,0.0,1.0,2.0,1.0
20.28,13.2,5,0.0,2.0,0.0,1.0,1.0,0.0
18.38,20.0,7,0.0,2.0,0.0,1.0,2.0,3.0
9.61,11.0,7,2.0,0.0,1.0,0.0,0.0,4.0
5.11,14.5,4,0.0,2.0,0.0,0.0,1.0,2.0
31.03,22.8,7,2.0,2.0,0.0,1.0,1.0,4.0
31.39,18.3,4,2.0,2.0,0.0,0.0,1.0,3.0
16.53,22.8,6,2.0,0.0,0.0,1.0,1.0,1.0
15.06,17.3,4,1.0,2.0,1.0,0.0,2.0,2.0
24.75,10.3,6,2.0,0.0,1.0,0.0,0.0,0.0
5.0,20.6,4,2.0,2.0,1.0,1.0,0.0,4.0
32.44,20.9,7,0.0,0.0,0.0,1.0,1.0,1.0
5.64,10.2,6,1.0,2.0,0.0,0.0,0.0,2.0
4.97,24.7,5,1.0,0.0,0.0,1.0,2.0,3.0
32.51,23.0,5,1.0,1.0,1.0,1.0,2.0,0.0
8.39,19.6,5,0.0,1.0,1.0,0.0,2.0,2.0
8.3,19.0,6,0.0,1.0,1.0,0.0,0.0,1.0
42.42,16.2,4,1.0,2.0,0.0,0.0,2.0,1.0
32.49,11.6,6,1.0,2.0,0.0,1.0,2.0,0.0
40.97,22.7,6,2.0,0.0,1.0,0.0,2.0,4.0
19.21,15.4,4,1.0,1.0,0.0,0.0,1.0,4.0
5.62,19.8,5,1.0,2.0,0.0,1.0,0.0,1.0
6.63,14.8,5,2.0,0.0,1.0,1.0,0.0,0.0
14.75,24.1,4,1.0,2.0,1.0,1.0,2.0,4.0
5.23,15.8,7,0.0,1.0,0.0,1.0,0.0,3.0
22.61,20.3,7,0.0,2.0,0.0,1.0,2.0,3.0
29.99,13.4,4,2.0,2.0,1.0,0.0,2.0,2.0
5.62,19.8,5,1.0,2.0,0.0,1.0,0.0,1.0
24.02,16.7,7,2.0,0.0,0.0,1.0,0.0,2.0
28.74,17.7,4,1.0,2.0,1.0,1.0,2.0,2.0
5.5,21.3,6,0.0,2.0,1.0,0.0,0.0,2.0
8.27,21.4,6,2.0,0.0,0.0,0.0,0.0,1.0
35.09,23.6,4,2.0,1.0,1.0,0.0,1.0,3.0
40.44,22.1,5,1.0,1.0,1.0,0.0,0.0,2.0
27.26,22.7,6,2.0,1.0,1.0,0.0,1.0,1.0
35.5,22.1,5,0.0,1.0,1.0,0.0,0.0,2.0
31.58,21.4,5,2.0,0.0,0.0,1.0,1.0,2.0
29.05,17.8,7,0.0,2.0,1.0,1.0,2.0,3.0
26.14,14.5,5,1.0,2.0,1.0,0.0,0.0,4.0
15.16,22.1,5,2.0,0.0,1.0,0.0,2.0,3.0
9.43,15.1,5,2.0,1.0,0.0,0.0,1.0,2.0
6.77,10.7,7,2.0,1.0,0.0,0.0,1.0,3.0
11.14,17.2,7,1.0,0.0,1.0,0.0,2.0,4.0
12.24,11.3,5,2.0,2.0,1.0,1.0,2.0,4.0
12.95,24.8,6,2.0,2.0,1.0,1.0,2.0,3.0
35.09,23.6,4,2.0,1.0,1.0,0.0,1.0,3.0
34.06,18.7,7,2.0,1.0,0.0,0.0,2.0,0.0
27.25,13.4,4,0.0,1.0,0.0,1.0,1.0,1.0
41.61,24.3,6,1.0,0.0,0.0,1.0,2.0,2.0
19.61,19.7,5,2.0,1.0,1.0,0.0,0.0,3.0
29.66,11.7,5,0.0,1.0,0.0,0.0,0.0,1.0
15.84,18.6,6,2.0,1.0,1.0,0.0,0.0,1.0
35.76,24.7,4,0.0,0.0,0.0,1.0,0.0,3.0
29.3,19.7,7,2.0,1.0,0.0,0.0,1.0,4.0
44.68,19.1,5,0.0,1.0,1.0,1.0,1.0,0.0
44.64,22.1,4,0.0,2.0,1.0,1.0,0.0,3.0
34.23,24.7,7,2.0,1.0,0.0,1.0,0.0,3.0
14.44,16.7,4,2.0,0.0,1.0,0.0,1.0,4.0
7.65,10.7,6,2.0,2.0,0.0,1.0,2.0,1.0
7.92,19.6,6,0.0,2.0,1.0,0.0,1.0,0.0
9.84,19.5,7,2.0,1.0,0.0,1.0,1.0,3.0
16.76,20.2,7,2.0,1.0,1.0,0.0,0.0,1.0
11.87,19.4,6,2.0,0.0,0.0,1.0,2.0,2.0
27.25,13.4,4,0.0,1.0,0.0,1.0,1.0,1.0
25.25,24.9,7,1.0,0.0,1.0,0.0,2.0,2.0
34.06,18.7,7,2.0,1.0,0.0,0.0,2.0,0.0
8.98,21.7,4,0.0,0.0,1.0,0.0,2.0,0.0
39.27,15.8,6,2.0,1.0,1.0,1.0,1.0,1.0
35.8,21.6,6,2.0,2.0,0.0,0.0,1.0,4.0
28.62,17.1,6,0.0,2.0,0.0,1.0,0.0,2.0
5.09,10.1,7,2.0,0.0,0.0,0.0,1.0,1.0
40.69,23.1,4,2.0,1.0,0.0,1.0,1.0,3.0
29.94,10.5,7,2.0,0.0,0.0,1.0,2.0,0.0
39.61,21.9,4,0.0,2.0,0.0,0.0,0.0,4.0
6.55,14.5,4,2.0,1.0,1.0,0.0,1.0,0.0
19.61,19.7,5,2.0,1.0,1.0,0.0,0.0,3.0
36.92,10.1,4,1.0,0.0,1.0,0.0,1.0,2.0
42.73,18.1,6,1.0,2.0,1.0,0.0,1.0,0.0
36.06,16.5,7,2.0,2.0,0.0,1.0,0.0,2.0
43.26,23.6,6,2.0,2.0,0.0,0.0,1.0,0.0
44.76,15.4,4,1.0,1.0,1.0,1.0,1.0,0.0
20.09,18.9,6,1.0,0.0,1.0,0.0,2.0,0.0
40.69,23.1,4,2.0,1.0,0.0,1.0,1.0,3.0
21.98,19.2,7,2.0,0.0,0.0,1.0,1.0,1.0
24.18,16.4,7,2.0,1.0,0.0,0.0,0.0,3.0
30.66,15.8,4,2.0,0.0,1.0,1.0,0.0,1.0
31.9,14.2,5,2.0,0.0,1.0,1.0,0.0,1.0
20.58,20.2,5,0.0,1.0,0.0,1.0,0.0,1.0
28.4,13.9,4,1.0,1.0,0.0,0.0,2.0,2.0
35.2,22.8,5,2.0,1.0,0.0,0.0,1.0,2.0
8.83,17.5,4,2.0,2.0,0.0,1.0,1.0,1.0
29.3,19.7,7,2.0,1.0,0.0,0.0,1.0,4.0
43.01,15.2,4,1.0,1.0,1.0,1.0,1.0,4.0
22.26,14.6,6,2.0,0.0,0.0,0.0,2.0,3.0
36.59,24.4,5,0.0,2.0,0.0,1.0,1.0,4.0
4.75,14.0,7,2.0,2.0,1.0,1.0,1.0,1.0
19.61,19.7,5,2.0,1.0,1.0,0.0,0.0,3.0
25.28,17.7,6,1.0,1.0,1.0,0.0,1.0,2.0
11.61,13.6,7,2.0,1.0,1.0,0.0,2.0,4.0
33.86,12.0,5,2.0,0.0,0.0,1.0,2.0,0.0
6.92,24.7,6,0.0,1.0,0.0,0.0,1.0,1.0
5.58,10.7,6,2.0,1.0,0.0,0.0,2.0,4.0
40.02,22.3,4,0.0,1.0,0.0,0.0,2.0,0.0
32.55,15.2,7,0.0,1.0,0.0,0.0,2.0,1.0
11.82,13.8,5,2.0,0.0,0.0,1.0,1.0,2.0
7.75,19.9,5,2.0,2.0,1.0,0.0,2.0,3.0
29.05,17.8,7,0.0,2.0,1.0,1.0,2.0,3.0
10.96,16.5,4,2.0,0.0,0.0,1.0,0.0,4.0
35.09,24.7,4,2.0,0.0,1.0,0.0,2.0,1.0
15.24,10.9,7,1.0,0.0,0.0,1.0,1.0,0.0
4.79,18.7,7,1.0,2.0,0.0,1.0,1.0,4.0
28.45,18.5,5,1.0,1.0,1.0,1.0,2.0,4.0
38.43,11.2,7,0.0,2.0,1.0,1.0,2.0,3.0
43.75,23.7,4,2.0,0.0,0.0,1.0,1.0,3.0
4.24,12.2,6,2.0,1.0,0.0,1.0,2.0,1.0
35.0,19.5,7,1.0,0.0,1.0,0.0,0.0,1.0
6.47,20.4,4,2.0,2.0,1.0,1.0,1.0,2.0
26.63,16.7,6,2.0,0.0,1.0,0.0,2.0,3.0
